e
(57 15 90):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(57 15 95):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H

(57 16  0):  0.20007369P 0.20237735P 0.20478720P 0.20730821P 0.20994542P
(57 16  5):  0.21270418P 0.21559009P 0.21860912P 0.22176735P 0.22507147P
(57 16 10):  0.22852743P 0.23214262P 0.23592463P 0.23988150P 0.24402085P
(57 16 15):  0.24835218P 0.25287835P 0.25761580P 0.26257351P 0.26776210P
(57 16 20):  0.27318827P 0.27886634P 0.28477279P 0.29099821P 0.29750836P
(57 16 25):  0.30431982P 0.31142338P 0.31884121P 0.32643693P 0.33486086H
(57 16 30):  0.34338072H 0.35229216H 0.36146257H 0.37094388H 0.38043517H
(57 16 35):  0.39056004H 0.40083194H 0.41127427H 0.42186941H 0.43247022H
(57 16 40):  0.44320278H 0.45403375H 0.46490078H 0.47590335H 0.48693773H
(57 16 45):  0.49802064H 0.50919101H 0.52033236H 0.53158191H 0.54472341H
(57 16 50):  0.55986354H 0.57501626H 0.58733298H 0.59821369H 0.60899613H
(57 16 55):  0.61967176H 0.63023564H 0.64067678H 0.65099701H 0.66116212H
(57 16 60):  0.67117301H 0.68103654H 0.69075804H 0.70031276H 0.70972727H
(57 16 65):  0.71885359H 0.72783563H 0.73670128H 0.74542808H 0.75391439H
(57 16 70):  0.76225621H 0.76986248H 0.77789010H 0.78588862H 0.79359307H
(57 16 75):  0.80075678H 0.80771897H 0.81260741H 0.82183432H 0.82917497H
(57 16 80):  0.83511911H 0.83989437H 0.85835118P 0.85835118P 1.00000000H
(57 16 85):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(57 16 90):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(57 16 95):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H

(57 17  0):  0.20575179P 0.20810735P 0.21057150P 0.21314929P 0.21584595P
(57 17  5):  0.21866689P 0.22161785P 0.22470484P 0.22793424P 0.23131268P
(57 17 10):  0.23484684P 0.23854351P 0.24241056P 0.24645617P 0.25068913P
(57 17 15):  0.25511747P 0.25974843P 0.26459060P 0.26965845P 0.27496283P
(57 17 20):  0.28051524P 0.28631845P 0.29237635P 0.29871148P 0.30536992P
(57 17 25):  0.31234153P 0.31963291P 0.32719563P 0.33505885P 0.34338072H
(57 17 30):  0.35229216H 0.36146257H 0.37094388H 0.38043517H 0.39056004H
(57 17 35):  0.40083194H 0.41127427H 0.42186941H 0.43247022H 0.44320278H
(57 17 40):  0.45403375H 0.46490078H 0.47590335H 0.48693773H 0.49802064H
(57 17 45):  0.50919101H 0.52033236H 0.53158191H 0.54472341H 0.55986354H
(57 17 50):  0.57501626H 0.58733298H 0.59821369H 0.60899613H 0.61967176H
(57 17 55):  0.63023564H 0.64067678H 0.65099701H 0.66116212H 0.67117301H
(57 17 60):  0.68103654H 0.69075804H 0.70031276H 0.70972727H 0.71885359H
(57 17 65):  0.72783563H 0.73670128H 0.74542808H 0.75391439H 0.76225621H
(57 17 70):  0.76986248H 0.77789010H 0.78588862H 0.79359307H 0.80075678H
(57 17 75):  0.80771897H 0.81260741H 0.82183432H 0.82917497H 0.83511911H
(57 17 80):  0.83989437H 0.85910988P 0.85910988P 1.00000000H 1.00000000H
(57 17 85):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(57 17 90):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(57 17 95):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H

(57 18  0):  0.21165493P 0.21406353P 0.21658317P 0.21921898P 0.22197636P
(57 18  5):  0.22486084P 0.22787823P 0.23103474P 0.23433684P 0.23779123P
(57 18 10):  0.24140510P 0.24518513P 0.24913906P 0.25327588P 0.25760383P
(57 18 15):  0.26213149P 0.26686835P 0.27181919P 0.27699951P 0.28242472P
(57 18 20):  0.28809919P 0.29403429P 0.30024035P 0.30670460P 0.31350663P
(57 18 25):  0.32065042P 0.32808112P 0.33585097P 0.34394094P 0.35229216H
(57 18 30):  0.36146257H 0.37094388H 0.38043517H 0.39056004H 0.40083194H
(57 18 35):  0.41127427H 0.42186941H 0.43247022H 0.44320278H 0.45403375H
(57 18 40):  0.46490078H 0.47590335H 0.48693773H 0.49802064H 0.50919101H
(57 18 45):  0.52033236H 0.53158191H 0.54472341H 0.55986354H 0.57501626H
(57 18 50):  0.58733298H 0.59821369H 0.60899613H 0.61967176H 0.63023564H
(57 18 55):  0.64067678H 0.65099701H 0.66116212H 0.67117301H 0.68103654H
(57 18 60):  0.69075804H 0.70031276H 0.70972727H 0.71885359H 0.72783563H
(57 18 65):  0.73670128H 0.74542808H 0.75391439H 0.76225621H 0.76986248H
(57 18 70):  0.77789010H 0.78588862H 0.79359307H 0.80075678H 0.80771897H
(57 18 75):  0.81260741H 0.82183432H 0.82917497H 0.83511911H 0.83989437H
(57 18 80):  0.85990200P 0.85990200P 1.00000000H 1.00000000H 1.00000000H
(57 18 85):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(57 18 90):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(57 18 95):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H

(57 19  0):  0.21773683P 0.22020009P 0.22277692P 0.22547254P 0.22829251P
(57 19  5):  0.23124245P 0.23432837P 0.23755651P 0.24093351P 0.24446625P
(57 19 10):  0.24816222P 0.25202804P 0.25607204P 0.26030236P 0.26472825P
(57 19 15):  0.26935862P 0.27420386P 0.27926699P 0.28456632P 0.29011020P
(57 19 20):  0.29591398P 0.30198608P 0.30833838P 0.31494510P 0.32190620P
(57 19 25):  0.32917726P 0.33680878P 0.34477095P 0.35305891P 0.36154650P
(57 19 30):  0.37094388H 0.38043517H 0.39056004H 0.40083194H 0.41127427H
(57 19 35):  0.42186941H 0.43247022H 0.44320278H 0.45403375H 0.46490078H
(57 19 40):  0.47590335H 0.48693773H 0.49802064H 0.50919101H 0.52033236H
(57 19 45):  0.53158191H 0.54472341H 0.55986354H 0.57501626H 0.58733298H
(57 19 50):  0.59821369H 0.60899613H 0.61967176H 0.63023564H 0.64067678H
(57 19 55):  0.65099701H 0.66116212H 0.67117301H 0.68103654H 0.69075804H
(57 19 60):  0.70031276H 0.70972727H 0.71885359H 0.72783563H 0.73670128H
(57 19 65):  0.74542808H 0.75391439H 0.76225621H 0.76986248H 0.77789010H
(57 19 70):  0.78588862H 0.79359307H 0.80075678H 0.80771897H 0.81260741H
(57 19 75):  0.82183432H 0.82917497H 0.83511911H 0.83989437H 0.86071803P
(57 19 80):  0.86071803P 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(57 19 85):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(57 19 90):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(57 19 95):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H

(57 20  0):  0.22391663P 0.22643669P 0.22907293P 0.23183070P 0.23471567P
(57 20  5):  0.23773368P 0.24089076P 0.24419329P 0.24764811P 0.25126232P
(57 20 10):  0.25504351P 0.25899882P 0.26313573P 0.26746330P 0.27199123P
(57 20 15):  0.27672878P 0.28168596P 0.28686762P 0.29228474P 0.29795663P
(57 20 20):  0.30389636P 0.31011128P 0.31661068P 0.32337474P 0.33045931P
(57 20 25):  0.33792771P 0.34574967P 0.35390019P 0.36237115P 0.37104365P
(57 20 30):  0.38043517H 0.39056004H 0.40083194H 0.41127427H 0.42186941H
(57 20 35):  0.43247022H 0.44320278H 0.45403375H 0.46490078H 0.47590335H
(57 20 40):  0.48693773H 0.49802064H 0.50919101H 0.52033236H 0.53158191H
(57 20 45):  0.54472341H 0.55986354H 0.57501626H 0.58733298H 0.59821369H
(57 20 50):  0.60899613H 0.61967176H 0.63023564H 0.64067678H 0.65099701H
(57 20 55):  0.66116212H 0.67117301H 0.68103654H 0.69075804H 0.70031276H
(57 20 60):  0.70972727H 0.71885359H 0.72783563H 0.73670128H 0.74542808H
(57 20 65):  0.75391439H 0.76225621H 0.76986248H 0.77789010H 0.78588862H
(57 20 70):  0.79359307H 0.80075678H 0.80771897H 0.81260741H 0.82183432H
(57 20 75):  0.82917497H 0.83511911H 0.83989437H 0.86154267P 0.86154267P
(57 20 80):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(57 20 85):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(57 20 90):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(57 20 95):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H

(57 21  0):  0.23015639P 0.23273624P 0.23543502P 0.23825824P 0.24121170P
(57 21  5):  0.24430132P 0.24753327P 0.25091413P 0.25445096P 0.25815098P
(57 21 10):  0.26202210P 0.26607096P 0.27030583P 0.27473617P 0.27937191P
(57 21 15):  0.28422222P 0.28929769P 0.29459903P 0.30014538P 0.30595396P
(57 21 20):  0.31203664P 0.31839954P 0.32505188P 0.33195341P 0.33923206P
(57 21 25):  0.34688812P 0.35489561P 0.36322928P 0.37186744P 0.38064123P
(57 21 30):  0.39056004H 0.40083194H 0.41127427H 0.42186941H 0.43247022H
(57 21 35):  0.44320278H 0.45403375H 0.46490078H 0.47590335H 0.48693773H
(57 21 40):  0.49802064H 0.50919101H 0.52033236H 0.53158191H 0.54472341H
(57 21 45):  0.55986354H 0.57501626H 0.58733298H 0.59821369H 0.60899613H
(57 21 50):  0.61967176H 0.63023564H 0.64067678H 0.65099701H 0.66116212H
(57 21 55):  0.67117301H 0.68103654H 0.69075804H 0.70031276H 0.70972727H
(57 21 60):  0.71885359H 0.72783563H 0.73670128H 0.74542808H 0.75391439H
(57 21 65):  0.76225621H 0.76986248H 0.77789010H 0.78588862H 0.79359307H
(57 21 70):  0.80075678H 0.80771897H 0.81260741H 0.82183432H 0.82917497H
(57 21 75):  0.83511911H 0.83989437H 0.86236646P 0.86236646P 1.00000000H
(57 21 80):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(57 21 85):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(57 21 90):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(57 21 95):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H

(57 22  0):  0.23653219P 0.23917258P 0.24193470P 0.24482419P 0.24784698P
(57 22  5):  0.25100908P 0.25431684P 0.25777704P 0.26139691P 0.26518390P
(57 22 10):  0.26914583P 0.27328944P 0.27762360P 0.28215812P 0.28690312P
(57 22 15):  0.29186775P 0.29706101P 0.30248527P 0.30816310P 0.31411025P
(57 22 20):  0.32033773P 0.32684879P 0.33364485P 0.34070865P 0.34817720P
(57 22 25):  0.35602064P 0.36421367P 0.37271121P 0.38148500P 0.39056004H
(57 22 30):  0.40083194H 0.41127427H 0.42186941H 0.43247022H 0.44320278H
(57 22 35):  0.45403375H 0.46490078H 0.47590335H 0.48693773H 0.49802064H
(57 22 40):  0.50919101H 0.52033236H 0.53158191H 0.54472341H 0.55986354H
(57 22 45):  0.57501626H 0.58733298H 0.59821369H 0.60899613H 0.61967176H
(57 22 50):  0.63023564H 0.64067678H 0.65099701H 0.66116212H 0.67117301H
(57 22 55):  0.68103654H 0.69075804H 0.70031276H 0.70972727H 0.71885359H
(57 22 60):  0.72783563H 0.73670128H 0.74542808H 0.75391439H 0.76225621H
(57 22 65):  0.76986248H 0.77789010H 0.78588862H 0.79359307H 0.80075678H
(57 22 70):  0.80771897H 0.81260741H 0.82183432H 0.82917497H 0.83511911H
(57 22 75):  0.84041193P 0.86321023P 0.86321023P 1.00000000H 1.00000000H
(57 22 80):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(57 22 85):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(57 22 90):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(57 22 95):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H

(57 23  0):  0.24303601P 0.24573780P 0.24856417P 0.25152090P 0.25461399P
(57 23  5):  0.25784959P 0.26123424P 0.26477496P 0.26847909P 0.27235438P
(57 23 10):  0.27640811P 0.28064784P 0.28508286P 0.28972345P 0.29457913P
(57 23 15):  0.29965984P 0.30497024P 0.31052121P 0.31633361P 0.32242266P
(57 23 20):  0.32879394P 0.33545450P 0.34238359P 0.34963940P 0.35729707P
(57 23 25):  0.36532828P 0.37368215P 0.38234696P 0.39121393P 0.40083194H
(57 23 30):  0.41127427H 0.42186941H 0.43247022H 0.44320278H 0.45403375H
(57 23 35):  0.46490078H 0.47590335H 0.48693773H 0.49802064H 0.50919101H
(57 23 40):  0.52033236H 0.53158191H 0.54472341H 0.55986354H 0.57501626H
(57 23 45):  0.58733298H 0.59821369H 0.60899613H 0.61967176H 0.63023564H
(57 23 50):  0.64067678H 0.65099701H 0.66116212H 0.67117301H 0.68103654H
(57 23 55):  0.69075804H 0.70031276H 0.70972727H 0.71885359H 0.72783563H
(57 23 60):  0.73670128H 0.74542808H 0.75391439H 0.76225621H 0.76986248H
(57 23 65):  0.77789010H 0.78588862H 0.79359307H 0.80075678H 0.80771897H
(57 23 70):  0.81260741H 0.82183432H 0.82917497H 0.83511911H 0.84141756P
(57 23 75):  0.86407219P 0.86407219P 1.00000000H 1.00000000H 1.00000000H
(57 23 80):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(57 23 85):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(57 23 90):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(57 23 95):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H

(57 24  0):  0.24964538P 0.25240873P 0.25529949P 0.25832363P 0.26148717P
(57 24  5):  0.26479642P 0.26825815P 0.27187961P 0.27566818P 0.27963201P
(57 24 10):  0.28377768P 0.28811366P 0.29264999P 0.29739692P 0.30236346P
(57 24 15):  0.30756061P 0.31298768P 0.31866590P 0.32461489P 0.33084506P
(57 24 20):  0.33735982P 0.34417059P 0.35122834P 0.35868422P 0.36653898P
(57 24 25):  0.37474083P 0.38325913P 0.39209297P 0.40103072P 0.41127427H
(57 24 30):  0.42186941H 0.43247022H 0.44320278H 0.45403375H 0.46490078H
(57 24 35):  0.47590335H 0.48693773H 0.49802064H 0.50919101H 0.52033236H
(57 24 40):  0.53158191H 0.54472341H 0.55986354H 0.57501626H 0.58733298H
(57 24 45):  0.59821369H 0.60899613H 0.61967176H 0.63023564H 0.64067678H
(57 24 50):  0.65099701H 0.66116212H 0.67117301H 0.68103654H 0.69075804H
(57 24 55):  0.70031276H 0.70972727H 0.71885359H 0.72783563H 0.73670128H
(57 24 60):  0.74542808H 0.75391439H 0.76225621H 0.76986248H 0.77789010H
(57 24 65):  0.78588862H 0.79359307H 0.80075678H 0.80771897H 0.81260741H
(57 24 70):  0.82183432H 0.82917497H 0.83511911H 0.84244310P 0.86495123P
(57 24 75):  0.86495123P 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(57 24 80):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(57 24 85):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(57 24 90):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(57 24 95):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H

(57 25  0):  0.25639223P 0.25921788P 0.26217383P 0.26526615P 0.26850096P
(57 25  5):  0.27188477P 0.27542456P 0.27912771P 0.28300187P 0.28705488P
(57 25 10):  0.29129360P 0.29572742P 0.30036648P 0.30522077P 0.31029979P
(57 25 15):  0.31561167P 0.32115977P 0.32696940P 0.33305512P 0.33942555P
(57 25 20):  0.34608574P 0.35303108P 0.36025798P 0.36791290P 0.37593988P
(57 25 25):  0.38430830P 0.39299226P 0.40193001P 0.41127427H 0.42186941H
(57 25 30):  0.43247022H 0.44320278H 0.45403375H 0.46490078H 0.47590335H
(57 25 35):  0.48693773H 0.49802064H 0.50919101H 0.52033236H 0.53158191H
(57 25 40):  0.54472341H 0.55986354H 0.57501626H 0.58733298H 0.59821369H
(57 25 45):  0.60899613H 0.61967176H 0.63023564H 0.64067678H 0.65099701H
(57 25 50):  0.66116212H 0.67117301H 0.68103654H 0.69075804H 0.70031276H
(57 25 55):  0.70972727H 0.71885359H 0.72783563H 0.73670128H 0.74542808H
(57 25 60):  0.75391439H 0.76225621H 0.76986248H 0.77789010H 0.78588862H
(57 25 65):  0.79359307H 0.80075678H 0.80771897H 0.81260741H 0.82183432H
(57 25 70):  0.82917497H 0.83511911H 0.84349228P 0.86585052P 0.86585052P
(57 25 75):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(57 25 80):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(57 25 85):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(57 25 90):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(57 25 95):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H

(57 26  0):  0.26328368P 0.26617161P 0.26919277P 0.27235323P 0.27565929P
(57 26  5):  0.27911767P 0.28273555P 0.28652039P 0.29048020P 0.29462205P
(57 26 10):  0.29895403P 0.30348581P 0.30822769P 0.31318923P 0.31838092P
(57 26 15):  0.32380512P 0.32947766P 0.33541837P 0.34164052P 0.34815017P
(57 26 20):  0.35495526P 0.36202284P 0.36945361P 0.37728480P 0.38548307P
(57 26 25):  0.39401313P 0.40285341P 0.41185907P 0.42186941H 0.43247022H
(57 26 30):  0.44320278H 0.45403375H 0.46490078H 0.47590335H 0.48693773H
(57 26 35):  0.49802064H 0.50919101H 0.52033236H 0.53158191H 0.54472341H
(57 26 40):  0.55986354H 0.57501626H 0.58733298H 0.59821369H 0.60899613H
(57 26 45):  0.61967176H 0.63023564H 0.64067678H 0.65099701H 0.66116212H
(57 26 50):  0.67117301H 0.68103654H 0.69075804H 0.70031276H 0.70972727H
(57 26 55):  0.71885359H 0.72783563H 0.73670128H 0.74542808H 0.75391439H
(57 26 60):  0.76225621H 0.76986248H 0.77789010H 0.78588862H 0.79359307H
(57 26 65):  0.80075678H 0.80771897H 0.81260741H 0.82183432H 0.82917497H
(57 26 70):  0.83511911H 0.84456958P 0.86677392P 0.86677392P 1.00000000H
(57 26 75):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(57 26 80):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(57 26 85):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(57 26 90):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(57 26 95):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H

(57 27  0):  0.27025690P 0.27320699P 0.27629322P 0.27952168P 0.28289885P
(57 27  5):  0.28643162P 0.29012742P 0.29399378P 0.29803905P 0.30226965P
(57 27 10):  0.30669460P 0.31132405P 0.31616861P 0.32123717P 0.32654127P
(57 27 15):  0.33207824P 0.33787372P 0.34394532P 0.35030450P 0.35695266P
(57 27 20):  0.36390283P 0.37109554P 0.37871823P 0.38673407P 0.39510774P
(57 27 25):  0.40379177P 0.41279658P 0.42187450P 0.43247022H 0.44320278H
(57 27 30):  0.45403375H 0.46490078H 0.47590335H 0.48693773H 0.49802064H
(57 27 35):  0.50919101H 0.52033236H 0.53158191H 0.54472341H 0.55986354H
(57 27 40):  0.57501626H 0.58733298H 0.59821369H 0.60899613H 0.61967176H
(57 27 45):  0.63023564H 0.64067678H 0.65099701H 0.66116212H 0.67117301H
(57 27 50):  0.68103654H 0.69075804H 0.70031276H 0.70972727H 0.71885359H
(57 27 55):  0.72783563H 0.73670128H 0.74542808H 0.75391439H 0.76225621H
(57 27 60):  0.76986248H 0.77789010H 0.78588862H 0.79359307H 0.80075678H
(57 27 65):  0.80771897H 0.81260741H 0.82183432H 0.82917497H 0.83511911H
(57 27 70):  0.84566334P 0.86771143P 0.86771143P 1.00000000H 1.00000000H
(57 27 75):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(57 27 80):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(57 27 85):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(57 27 90):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(57 27 95):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H

(57 28  0):  0.27739850P 0.28041178P 0.28356407P 0.28686159P 0.29031101P
(57 28  5):  0.29391946P 0.29769444P 0.30164379P 0.30577528P 0.31009618P
(57 28 10):  0.31461598P 0.31934514P 0.32429364P 0.32947137P 0.33488512P
(57 28 15):  0.34054141P 0.34646394P 0.35266860P 0.35916237P 0.36595147P
(57 28 20):  0.37302394P 0.38040168P 0.38820375P 0.39639036P 0.40491407P
(57 28 25):  0.41375855P 0.42283647P 0.43247022H 0.44320278H 0.45403375H
(57 28 30):  0.46490078H 0.47590335H 0.48693773H 0.49802064H 0.50919101H
(57 28 35):  0.52033236H 0.53158191H 0.54472341H 0.55986354H 0.57501626H
(57 28 40):  0.58733298H 0.59821369H 0.60899613H 0.61967176H 0.63023564H
(57 28 45):  0.64067678H 0.65099701H 0.66116212H 0.67117301H 0.68103654H
(57 28 50):  0.69075804H 0.70031276H 0.70972727H 0.71885359H 0.72783563H
(57 28 55):  0.73670128H 0.74542808H 0.75391439H 0.76225621H 0.76986248H
(57 28 60):  0.77789010H 0.78588862H 0.79359307H 0.80075678H 0.80771897H
(57 28 65):  0.81260741H 0.82183432H 0.82917497H 0.83511911H 0.84678564P
(57 28 70):  0.86867340P 0.86867340P 1.00000000H 1.00000000H 1.00000000H
(57 28 75):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(57 28 80):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(57 28 85):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(57 28 90):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(57 28 95):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H

(57 29  0):  0.28463299P 0.28770948P 0.29092781P 0.29429439P 0.29781608P
(57 29  5):  0.30150022P 0.30535437P 0.30938674P 0.31360439P 0.31801557P
(57 29 10):  0.32263035P 0.32745918P 0.33251165P 0.33779863P 0.34332146P
(57 29 15):  0.34909745P 0.35514783P 0.36148466P 0.36811343P 0.37504335P
(57 29 20):  0.38223443P 0.38980373P 0.39778695P 0.40613442P 0.41481599P
(57 29 25):  0.42381391P 0.43295022P 0.44320278H 0.45403375H 0.46490078H
(57 29 30):  0.47590335H 0.48693773H 0.49802064H 0.50919101H 0.52033236H
(57 29 35):  0.53158191H 0.54472341H 0.55986354H 0.57501626H 0.58733298H
(57 29 40):  0.59821369H 0.60899613H 0.61967176H 0.63023564H 0.64067678H
(57 29 45):  0.65099701H 0.66116212H 0.67117301H 0.68103654H 0.69075804H
(57 29 50):  0.70031276H 0.70972727H 0.71885359H 0.72783563H 0.73670128H
(57 29 55):  0.74542808H 0.75391439H 0.76225621H 0.76986248H 0.77789010H
(57 29 60):  0.78588862H 0.79359307H 0.80075678H 0.80771897H 0.81260741H
(57 29 65):  0.82183432H 0.82917497H 0.83511911H 0.84792599P 0.86965085P
(57 29 70):  0.86965085P 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(57 29 75):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(57 29 80):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(57 29 85):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(57 29 90):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(57 29 95):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H

(57 30  0):  0.29197344P 0.29511289P 0.29839703P 0.30183242P 0.30542612P
(57 30  5):  0.30918567P 0.31311873P 0.31723377P 0.32153724P 0.32603849P
(57 30 10):  0.33074785P 0.33567602P 0.34083216P 0.34622743P 0.35185931P
(57 30 15):  0.35775535P 0.36393222P 0.37040115P 0.37716431P 0.38423090P
(57 30 20):  0.39154661P 0.39930851P 0.40746232P 0.41597791P 0.42480984P
(57 30 25):  0.43394615P 0.44320278H 0.45403375H 0.46490078H 0.47590335H
(57 30 30):  0.48693773H 0.49802064H 0.50919101H 0.52033236H 0.53158191H
(57 30 35):  0.54472341H 0.55986354H 0.57501626H 0.58733298H 0.59821369H
(57 30 40):  0.60899613H 0.61967176H 0.63023564H 0.64067678H 0.65099701H
(57 30 45):  0.66116212H 0.67117301H 0.68103654H 0.69075804H 0.70031276H
(57 30 50):  0.70972727H 0.71885359H 0.72783563H 0.73670128H 0.74542808H
(57 30 55):  0.75391439H 0.76225621H 0.76986248H 0.77789010H 0.78588862H
(57 30 60):  0.79359307H 0.80075678H 0.80771897H 0.81260741H 0.82183432H
(57 30 65):  0.82917497H 0.83511911H 0.84908790P 0.87064677P 0.87064677P
(57 30 70):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(57 30 75):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(57 30 80):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(57 30 85):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(57 30 90):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(57 30 95):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H

(57 31  0):  0.29951681P 0.30271915P 0.30606905P 0.30957326P 0.31323902P
(57 31  5):  0.31707397P 0.32108610P 0.32528314P 0.32967264P 0.33426425P
(57 31 10):  0.33906857P 0.34409577P 0.34935596P 0.35485487P 0.36060126P
(57 31 15):  0.36661818P 0.37292171P 0.37951915P 0.38641602P 0.39359474P
(57 31 20):  0.40109649P 0.40902323P 0.41734035P 0.42600064P 0.43497595P
(57 31 25):  0.44416882P 0.45403375H 0.46490078H 0.47590335H 0.48693773H
(57 31 30):  0.49802064H 0.50919101H 0.52033236H 0.53158191H 0.54472341H
(57 31 35):  0.55986354H 0.57501626H 0.58733298H 0.59821369H 0.60899613H
(57 31 40):  0.61967176H 0.63023564H 0.64067678H 0.65099701H 0.66116212H
(57 31 45):  0.67117301H 0.68103654H 0.69075804H 0.70031276H 0.70972727H
(57 31 50):  0.71885359H 0.72783563H 0.73670128H 0.74542808H 0.75391439H
(57 31 55):  0.76225621H 0.76986248H 0.77789010H 0.78588862H 0.79359307H
(57 31 60):  0.80075678H 0.80771897H 0.81260741H 0.82183432H 0.82917497H
(57 31 65):  0.83511911H 0.85028933P 0.87167657P 0.87167657P 1.00000000H
(57 31 70):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(57 31 75):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(57 31 80):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(57 31 85):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(57 31 90):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(57 31 95):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H

(57 32  0):  0.30716306P 0.31042759P 0.31384249P 0.31741471P 0.32115172P
(57 32  5):  0.32506121P 0.32915151P 0.33342967P 0.33790410P 0.34258505P
(57 32 10):  0.34748331P 0.35260840P 0.35797149P 0.36357304P 0.36943166P
